Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,HINDUNILVR.NS,ITC.NS,SBIN.NS,BHARTIARTL.NS,BAJFINANCE.NS
2018-01-10,416.2652282714844,1149.724853515625,434.9521789550781,299.68798828125,422.7572021484375,1202.996337890625,188.6163330078125,277.8299560546875,435.1002197265625,175.52224731445312
2018-01-11,414.2332763671875,1143.1302490234375,436.9004211425781,297.2865905761719,432.2187805175781,1214.3145751953125,188.89637756347656,278.8449401855469,442.2746276855469,173.39418029785156
2018-01-12,419.2026977539063,1137.3333740234375,435.20892333984375,305.1630249023437,433.2835083007813,1210.2188720703125,187.3210601806641,278.89111328125,437.8066711425781,172.39590454101562
2018-01-15,419.26898193359375,1124.94140625,442.7800598144531,316.30523681640625,434.3681945800781,1204.2293701171875,187.3560943603516,279.21405029296875,433.46771240234375,169.28421020507812
2018-01-16,407.6956481933594,1167.85205078125,443.3399963378906,320.9158935546875,451.1217651367188,1217.2652587890625,183.22528076171875,273.26251220703125,427.2385559082031,164.33660888671875
2018-01-17,408.3803405761719,1183.459716796875,441.0885009765625,329.70477294921875,462.8735046386719,1207.7528076171875,186.27088928222656,283.3663024902344,429.515380859375,165.6855010986328
2018-01-18,406.2599792480469,1195.442138671875,451.307861328125,332.49029541015625,463.1145629882813,1195.201171875,191.41683959960932,279.8138427734375,425.3053588867188,161.74110412597656
2018-01-19,411.3841552734375,1212.27880859375,455.4842224121094,339.6463623046875,459.3981323242188,1200.0455322265625,192.22203063964844,285.35009765625,427.7970275878906,165.753662109375
2018-01-22,429.14166259765625,1279.6619873046875,458.0857238769531,337.62921142578125,462.0297546386719,1193.571533203125,191.5919342041016,282.8126525878906,421.6108093261719,166.18707275390625
2018-01-23,434.33203125,1273.7484130859375,455.2742614746094,348.0030212402344,472.91748046875,1205.2423095703125,193.6573181152344,293.51611328125,422.8136901855469,166.4159393310547
2018-01-24,426.8667907714844,1303.5604248046875,456.7558288574219,338.8299255371094,476.4129943847656,1203.084228515625,197.052963256836,304.4042053222656,394.8036804199219,169.38156127929688
2018-01-25,426.6679992675781,1281.5716552734375,460.792236328125,346.56219482421875,472.234619140625,1209.1175537109375,196.9129180908203,288.9486999511719,388.9610290527344,166.57176208496094
2018-01-29,426.0495910644531,1313.51806640625,466.5552673339844,343.5365295410156,475.2478332519531,1230.741455078125,192.9921722412109,287.9798583984375,378.564697265625,167.05877685546875
2018-01-30,419.8211364746094,1294.62890625,465.5869445800781,339.3102111816406,470.3262023925781,1233.3399658203125,192.67709350585932,289.3177795410156,381.0206604003906,163.4649200439453
2018-01-31,424.6360168457031,1277.998779296875,467.96673583984375,339.0220031738281,462.1301879882813,1206.1229248046875,190.0166015625,289.0409545898437,380.3720397949219,163.411376953125
2018-02-01,416.9278259277344,1288.7777099609375,464.572021484375,332.5383605957031,459.8601989746094,1207.7965087890625,192.7471618652344,282.3973999023437,379.1181640625,168.4368896484375
2018-02-02,399.47943115234375,1294.957275390625,454.5042724609375,321.8764038085937,459.3177490234375,1208.63330078125,192.7821044921875,274.3697814941406,365.2384643554688,158.64395141601562
2018-02-05,398.5076599121094,1274.241455078125,446.5364685058594,316.6894836425781,457.2888793945313,1194.144287109375,195.51266479492188,275.01568603515625,380.6747131347656,156.3114013671875
2018-02-06,394.0682373046875,1230.736083984375,442.5584106445313,317.6500244140625,445.05517578125,1167.367919921875,191.4868927001953,269.2025451660156,379.7667541503906,161.88229370117188
2018-02-07,395.084228515625,1213.408203125,436.9587707519531,319.427001953125,445.57757568359375,1156.181884765625,192.64210510253903,270.1714172363281,372.0702209472656,159.8857421875
2018-02-08,399.5677795410156,1221.2716064453125,438.8603210449219,320.6757202148437,455.7018737792969,1171.06689453125,191.906967163086,278.10675048828125,371.6810607910156,161.88229370117188
2018-02-09,396.6082458496094,1220.244873046875,431.5224304199219,313.8558654785156,445.61767578125,1174.1502685546875,189.9816131591797,273.4931945800781,365.3681945800781,159.66661071777344
2018-02-12,404.4047546386719,1218.43798828125,437.8570556640625,313.3756103515625,443.0664367675781,1184.191162109375,188.931396484375,266.4344177246094,367.0112609863281,160.0951385498047
2018-02-14,412.422119140625,1195.64892578125,439.3735961914063,306.36376953125,441.0375061035156,1188.55126953125,186.58596801757807,254.85435485839844,376.00494384765625,162.64195251464844
2018-02-15,413.3056335449219,1201.417724609375,439.08197021484375,315.6809387207031,447.74700927734375,1196.258056640625,187.7061767578125,257.1611328125,370.9460144042969,163.33346557617188
2018-02-16,406.9668273925781,1204.37451171875,438.31201171875,308.3807983398437,453.2110900878906,1190.9290771484375,186.5509490966797,250.6559600830078,362.9468383789063,163.15814208984375
2018-02-19,409.4846496582031,1200.4942626953125,438.2186279296875,307.1321716308594,454.6975708007813,1176.6602783203125,184.90562438964844,247.7494201660156,358.3202514648437,159.98797607421875
2018-02-20,406.8784790039063,1209.1787109375,434.7188720703125,304.73077392578125,456.7867431640625,1173.0489501953125,184.31051635742188,248.810546875,361.5632019042969,159.603271484375
2018-02-21,410.522705078125,1249.2349853515625,433.36566162109375,306.60382080078125,460.985107421875,1171.9918212890625,187.77615356445312,252.17843627929688,362.9035949707031,155.4835662841797
2018-02-22,408.3140258789063,1252.4783935546875,432.3857116699219,305.78741455078125,466.3487548828125,1168.3365478515625,187.00604248046875,251.53256225585932,359.8336486816406,155.86338806152344
2018-02-23,412.6871948242188,1262.990478515625,438.7669677734375,310.0137023925781,464.2998352050781,1165.43017578125,188.3712921142578,254.7158966064453,368.00579833984375,159.08221435546875
2018-02-26,414.6529235839844,1244.8819580078125,445.9999084472656,314.1440734863281,457.4496765136719,1174.370361328125,186.6209716796875,253.2395477294922,365.9302978515625,163.12890625
2018-02-27,419.8653259277344,1249.2552490234375,443.9000244140625,309.4374389648437,462.110107421875,1185.864501953125,186.51593017578125,246.9189453125,372.2864379882813,161.36122131347656
2018-02-28,421.6543884277344,1246.258056640625,439.6186218261719,300.8886108398437,471.1095886230469,1160.6737060546875,185.5707855224609,247.28805541992188,370.6000671386719,159.74937438964844
2018-03-01,418.9377136230469,1247.3460693359375,437.32037353515625,292.91619873046875,466.3487548828125,1166.399169921875,184.8356170654297,241.89013671875,369.90826416015625,161.609619140625
2018-03-05,408.20361328125,1275.3299560546875,436.2937927246094,291.3793334960937,464.4001770019531,1144.8194580078125,182.21011352539065,243.13584899902344,364.4601745605469,159.42799377441406
2018-03-06,402.3507385253906,1249.4400634765625,430.7642211914063,283.4068298339844,462.57220458984375,1139.050048828125,179.58457946777344,236.7229461669922,357.93115234375,159.5059051513672
2018-03-07,393.0301818847656,1243.13720703125,427.5793762207031,275.3863830566406,459.6593627929688,1139.6226806640625,181.9650421142578,227.58804321289065,348.67803955078125,157.61647033691406
2018-03-08,402.6157836914063,1233.4871826171875,432.3040771484375,285.2318420410156,464.7014770507813,1139.0059814453125,181.2299194335937,236.95361328125,347.034912109375,158.56118774414062
2018-03-09,403.3446044921875,1245.8677978515625,431.8840942382813,281.1495361328125,467.4134826660156,1145.7001953125,181.509994506836,233.677978515625,347.77001953125,161.1080322265625
2018-03-12,410.9423522949219,1253.2796630859375,435.6638488769531,288.78582763671875,476.3929443359375,1166.3548583984375,189.1064300537109,233.30889892578125,364.546630859375,162.18418884277344
2018-03-13,411.62701416015625,1185.383056640625,434.0306091308594,292.3398742675781,475.6095275878906,1163.1402587890625,188.6513671875,235.0159149169922,368.65435791015625,163.68893432617188
2018-03-14,410.3902282714844,1185.4244384765625,435.022216796875,293.97271728515625,474.4041137695313,1159.925048828125,187.6711883544922,237.18429565429688,365.4546813964844,166.55227661132812
2018-03-15,402.7703552246094,1178.3616943359375,438.8253479003906,289.5542907714844,475.0871276855469,1144.99560546875,185.9208374023437,234.0932006835937,363.5953979492188,168.12521362304688
2018-03-16,397.5799865722656,1160.294189453125,432.3390502929688,286.3364562988281,470.8283996582031,1144.2908935546875,182.38510131835932,232.8013916015625,360.3957824707031,164.39016723632812
2018-03-19,395.5701904296875,1162.4703369140625,430.9974670410156,282.92657470703125,460.7239685058594,1153.3193359375,181.43997192382807,228.78759765625,345.6080322265625,158.9312744140625
2018-03-20,393.05224609375,1176.3701171875,429.1892700195313,280.4772033691406,467.8753662109375,1156.710205078125,181.4749755859375,229.8487243652344,346.2566223144531,161.4099578857422
2018-03-21,396.1885681152344,1173.0439453125,433.7156677246094,277.7876892089844,469.0606384277344,1158.7801513671875,181.3699493408203,228.833724975586,361.649658203125,166.0117645263672
2018-03-22,401.1580200195313,1162.6141357421875,435.7804870605469,272.072509765625,466.56982421875,1155.477294921875,180.8448181152344,222.88221740722656,359.4012756347656,165.1400909423828
2018-03-23,394.8633728027344,1157.19384765625,429.6675415039063,264.6763000488281,469.1007690429688,1146.4927978515625,179.23451232910156,216.65386962890625,356.8934020996094,164.13693237304688
2018-03-26,398.0438232421875,1156.7218017578125,441.77679443359375,270.53564453125,464.1390075683594,1166.4429931640625,180.7047882080078,227.4496459960937,364.5034484863281,169.62020874023438
2018-03-27,397.4695434570313,1169.328125,441.5784301757813,272.69683837890625,463.6368408203125,1173.9300537109375,181.2649078369141,234.69297790527344,357.3258056640625,172.62478637695312
2018-03-28,389.91595458984375,1169.9234619140625,440.0618286132813,267.3658447265625,454.7176208496094,1174.4144287109375,178.88446044921875,230.5868682861328,344.7864990234375,172.14755249023438
2018-04-02,394.4436950683594,1194.7659912109375,450.5845642089844,251.51695251464844,456.8670959472656,1190.224609375,180.80987548828125,227.12667846679688,341.6733093261719,177.11949157714844
2018-04-03,397.3591613769531,1195.422607421875,447.0147705078125,259.3934020996094,458.1929016113281,1187.6702880859375,180.9848480224609,231.14051818847656,347.8132629394531,178.6436767578125
2018-04-04,395.3050842285156,1195.27880859375,439.39691162109375,258.0486145019531,451.66412353515625,1195.6414794921875,181.0548858642578,228.1878204345703,341.63006591796875,180.19711303710932
2018-04-05,401.1800842285156,1214.5985107421875,445.3815612792969,267.65399169921875,461.0455322265625,1217.441162109375,181.7900238037109,239.26040649414065,340.63555908203125,186.566635131836
2018-04-06,402.4169616699219,1211.4578857421875,448.7646484375,269.5751037597656,452.78912353515625,1210.9234619140625,182.63018798828125,239.6295166015625,332.8958435058594,188.7093048095703
2018-04-09,404.6256103515625,1200.6173095703125,452.41607666015625,269.7672119140625,446.4612731933594,1225.7208251953125,186.0958404541016,240.506088256836,328.8746032714844,189.3569793701172
2018-04-10,405.0894470214844,1206.2430419921875,448.169677734375,277.4034423828125,447.32525634765625,1225.632568359375,186.72596740722656,242.9512634277344,333.4146728515625,187.5843811035156
2018-04-11,411.1853332519531,1237.676025390625,447.7030944824219,273.3211975097656,451.6843566894531,1241.178955078125,185.64073181152344,237.18429565429688,333.19854736328125,187.44802856445312
2018-04-12,410.235595703125,1289.044677734375,450.0245971679688,275.4343566894531,467.092041015625,1244.349609375,183.4003295898437,234.1854705810547,328.7881164550781,187.90577697753903
2018-04-13,414.7192077636719,1294.813720703125,449.1379089355469,276.8752136230469,470.6476135253906,1242.4119873046875,182.5601959228516,231.55572509765625,326.7991638183594,186.4448699951172
2018-04-16,413.9240417480469,1308.9189453125,453.1277465820313,276.2508544921875,455.2801208496094,1250.295166015625,185.15069580078125,229.7564392089844,325.7182006835937,189.2644195556641
2018-04-17,417.10455322265625,1300.2752685546875,454.6210021972656,280.2370910644531,452.0659790039063,1273.239990234375,187.3560943603516,228.9721221923828,330.38800048828125,188.46095275878903
2018-04-18,414.3437194824219,1297.1954345703125,450.9111328125,278.6041259765625,452.3673095703125,1277.5997314453125,192.7821044921875,227.40350341796875,332.2904968261719,187.66229248046875
2018-04-19,416.2431640625,1310.3560791015625,452.4043884277344,278.171875,455.1394958496094,1280.8590087890625,194.1824188232422,227.12667846679688,341.8895263671875,186.34262084960932
2018-04-20,409.8822021484375,1397.1201171875,456.3474731445313,271.015869140625,473.4598083496094,1292.8380126953125,193.37725830078125,222.55923461914065,347.64031982421875,183.13836669921875
2018-04-23,413.460205078125,1399.666259765625,451.6461486816406,268.3743896484375,477.1761779785156,1279.5816650390625,192.8871459960937,223.712631225586,348.3753662109375,184.9840087890625
2018-04-24,428.5011291503906,1390.2218017578125,451.47113037109375,272.8889465332031,463.8377685546875,1285.6593017578125,193.2372436523437,222.0056304931641,351.3155822753906,186.7808837890625
2018-04-25,428.7000122070313,1424.9605712890625,448.1463623046875,267.8941650390625,466.1880798339844,1285.2626953125,191.906967163086,218.8683624267578,363.0765380859375,185.03268432617188
2018-04-26,430.8423461914063,1453.2933349609375,450.3629150390625,267.8461608886719,472.6564331054688,1313.4925537109375,194.81251525878903,215.17752075195312,353.8666687011719,184.27789306640625
2018-04-27,440.0966491699219,1417.446044921875,448.7646484375,276.5390014648437,476.17181396484375,1298.2547607421875,195.61770629882807,223.8510589599609,353.4775085449219,185.1593017578125
2018-04-30,425.51953125,1450.3572998046875,453.6410217285156,272.9849853515625,481.9171447753906,1329.0386962890625,197.052963256836,227.3573608398437,354.1693115234375,185.79722595214844
2018-05-02,429.6717834472656,1437.07373046875,459.5206604003906,265.9730224609375,480.9329223632813,1296.4931640625,201.1137542724609,222.37469482421875,353.21807861328125,185.5439910888672
2018-05-03,424.7685241699219,1429.7235107421875,459.1473388671875,270.7757263183594,475.1072387695313,1279.097412109375,199.53842163085932,223.20513916015625,349.7157287597656,182.5442657470703
2018-05-04,421.3893432617188,1429.27197265625,463.9536743164063,271.68829345703125,471.3105163574219,1289.666748046875,194.0423583984375,223.25128173828125,343.1001892089844,180.8983612060547
2018-05-07,428.9208679199219,1404.7164306640625,461.3638610839844,278.364013671875,475.2880859375,1319.3499755859375,197.6130828857422,227.4496459960937,344.3973999023437,184.60415649414065
2018-05-08,427.1980590820313,1413.03173828125,458.9490356445313,297.0945739746094,468.27728271484375,1317.720458984375,197.9281005859375,230.7252960205078,346.9052124023437,181.9696807861328
2018-05-09,431.4386596679688,1432.782470703125,461.5971984863281,294.6931457519531,470.3462219238281,1317.676513671875,197.64805603027344,228.833724975586,348.0294189453125,180.08998107910156
2018-05-10,433.40435791015625,1417.158935546875,464.93359375,294.7411804199219,469.2615661621094,1309.3087158203125,196.14276123046875,228.78759765625,356.37451171875,178.95046997070312
2018-05-11,436.9823913574219,1419.4991455078125,469.37835693359375,298.6794128417969,474.3840026855469,1324.8109130859375,198.59329223632807,231.0021209716797,334.3226928710937,181.29763793945312
2018-05-14,435.8118286132813,1409.8909912109375,471.7115173339844,297.86297607421875,477.8192443847656,1324.3265380859375,199.39840698242188,234.0009307861328,331.3392028808594,181.5898284912109
