Company,Weight,Ticker
"Booking Holdings, Inc.",0.217,BKNG
Becton Dickinson & Co.,0.211,BDX
"CME Group, Inc.",0.21,CME
"Crown Castle, Inc. REIT",0.207,CCI
"PNC Financial Services Group, Inc.",0.204,PNC
"Humana, Inc.",0.203,HUM
3M Co.,0.202,MMM
"Waste Management, Inc.",0.2,WM
"Fiserv, Inc.",0.199,FISV
Colgate-Palmolive Co.,0.195,CL
Truist Financial Corp.,0.191,TFC
"Dominion Energy, Inc.",0.191,D
CSX Corp.,0.189,CSX
Aon PLC Class A,0.188,AON
"Micron Technology, Inc.",0.185,MU
Boston Scientific Corp.,0.183,BSX
Dollar General Corp.,0.182,DG
US Bancorp,0.181,USB
Eaton Corp. PLC,0.176,ETN
"Activision Blizzard, Inc.",0.176,MSFT
Pioneer Natural Resources Co.,0.172,XOM
"Equinix, Inc. REIT",0.171,EQIX
"Air Products & Chemicals, Inc.",0.171,APD
Edwards Lifesciences Corp.,0.17,EW
"Illinois Tool Works, Inc.",0.169,ITW
Schlumberger NV,0.168,SLB
"Intercontinental Exchange, Inc.",0.167,ICE
Lam Research Corp.,0.166,LRCX
"Estee Lauder Cos., Inc. Class A",0.166,EL
Marathon Petroleum Corp.,0.164,MPC
Norfolk Southern Corp.,0.163,NSC
McKesson Corp.,0.163,MCK
Sherwin-Williams Co.,0.16,SHW
General Dynamics Corp.,0.158,GD
Sempra Energy,0.156,SRE
General Motors Co.,0.155,GM
"Synopsys, Inc.",0.155,SNPS
Public Storage REIT,0.154,PSA
"Fidelity National Information Services, Inc.",0.153,FIS
"General Mills, Inc.",0.153,GIS
Occidental Petroleum Corp.,0.152,OXY
Archer-Daniels-Midland Co.,0.15,ADM
"O'Reilly Automotive, Inc.",0.149,ORLY
"Cadence Design Systems, Inc.",0.149,CDNS
Centene Corp.,0.148,CNC
"American Electric Power Co., Inc.",0.147,AEP
Ford Motor Co.,0.147,F
Emerson Electric Co.,0.144,EMR
KLA Corp.,0.142,KLAC
Valero Energy Corp.,0.14,VLO
"AutoZone, Inc.",0.139,AZO
"Chipotle Mexican Grill, Inc.",0.138,CMG
"Corteva, Inc.",0.137,CTVA
"MetLife, Inc.",0.135,MET
"Autodesk, Inc.",0.135,ADSK
"L3Harris Technologies, Inc.",0.133,LHX
"Moderna, Inc.",0.132,MRNA
Amphenol Corp. Class A,0.132,APH
"HCA Healthcare, Inc.",0.131,HCA
Devon Energy Corp.,0.131,DVN
"Freeport-McMoRan, Inc.",0.13,FCX
NXP Semiconductors NV,0.129,NXPI
"Biogen, Inc.",0.129,BIIB
Phillips 66,0.129,PSX
"Marriott International, Inc. Class A",0.128,MAR
Moody's Corp.,0.127,MCO
Kimberly-Clark Corp.,0.126,KMB
"Roper Technologies, Inc.",0.126,ROP
"Enphase Energy, Inc.",0.125,ENPH
"Motorola Solutions, Inc.",0.125,MSI
Exelon Corp.,0.123,EXC
"Travelers Cos., Inc.",0.122,TRV
"Constellation Brands, Inc. Class A",0.121,STZ
"Agilent Technologies, Inc.",0.121,A
"American International Group, Inc.",0.12,AIG
Sysco Corp.,0.12,SYY
Arthur J Gallagher & Co.,0.12,AJG
Realty Income Corp. REIT,0.119,O
"Ecolab, Inc.",0.118,ECL
"Paychex, Inc.",0.118,PAYX
Capital One Financial Corp.,0.117,COF
"TE Connectivity, Ltd.",0.117,TEL
FedEx Corp.,0.117,FDX
"Williams Cos., Inc.",0.116,WMB
"Xcel Energy, Inc.",0.115,XEL
"MSCI, Inc.",0.113,MSCI
Johnson Controls International PLC,0.113,JCI
"IQVIA Holdings, Inc.",0.112,IQV
Allstate Corp.,0.112,ALL
"Charter Communications, Inc. Class A",0.112,CHTR
Trane Technologies PLC,0.112,TT
"Microchip Technology, Inc.",0.112,MCHP
Monster Beverage Corp.,0.111,MNST
Cintas Corp.,0.111,CTAS
"Hilton Worldwide Holdings, Inc.",0.111,HLT
Newmont Corp.,0.11,NEM
"Kinder Morgan, Inc.",0.11,KMI
Hershey Co.,0.107,HSY
"Aflac, Inc.",0.107,AFL
"Prudential Financial, Inc.",0.107,PRU
"Fortinet, Inc.",0.107,FTNT
"ResMed, Inc.",0.105,RMD
"Dow, Inc.",0.105,DOW
"DexCom, Inc.",0.105,DXCM
M&T Bank Corp.,0.104,MTB
Parker-Hannifin Corp.,0.103,PH
SBA Communications Corp. REIT,0.103,SBAC
Albemarle Corp.,0.102,ALB
"Electronic Arts, Inc.",0.101,EA
"Yum! Brands, Inc.",0.101,YUM
"Keurig Dr. Pepper, Inc.",0.101,KDP
Carrier Global Corp.,0.1,CARR
"Consolidated Edison, Inc.",0.1,ED
Hess Corp.,0.1,CVX
"Global Payments, Inc.",0.099,GPN
Cognizant Technology Solutions Corp. Class A,0.099,CTSH
"Welltower, Inc. REIT",0.099,WELL
"Ross Stores, Inc.",0.099,ROST
"Illumina, Inc.",0.098,ILMN
"Twitter, Inc.",0.098,TWTR
"Simon Property Group, Inc. REIT",0.097,SPG
"Cummins, Inc.",0.096,CMI
"PACCAR, Inc.",0.096,PCAR
"Dollar Tree, Inc.",0.095,DLTR
"VICI Properties, Inc. REIT",0.095,VICI
Kroger Co.,0.095,KR
"Digital Realty Trust, Inc. REIT",0.095,DLR
Nucor Corp.,0.094,NUE
Bank of New York Mellon Corp.,0.094,BK
"Keysight Technologies, Inc.",0.094,KEYS
"Republic Services, Inc.",0.094,RSG
"Public Service Enterprise Group, Inc.",0.093,PEG
"WEC Energy Group, Inc.",0.093,WEC
"Arista Networks, Inc.",0.092,ANET
"CoStar Group, Inc.",0.092,CSGP
"IDEXX Laboratories, Inc.",0.091,IDXX
"Ameriprise Financial, Inc.",0.09,AMP
"TransDigm Group, Inc.",0.09,TDG
"Baxter International, Inc.",0.09,BAX
Eversource Energy,0.09,ES
ON Semiconductor Corp.,0.09,ON
Otis Worldwide Corp.,0.09,OTIS
Constellation Energy Corp.,0.089,CEG
"Verisk Analytics, Inc.",0.089,VRSK
Kraft Heinz Co.,0.088,KHC
Fastenal Co.,0.087,FAST
"PPG Industries, Inc.",0.086,PPG
"AMETEK, Inc.",0.086,AME
"AvalonBay Communities, Inc. REIT",0.085,AVB
"DuPont de Nemours, Inc.",0.084,DD
"Warner Bros Discovery, Inc.",0.084,WBD
Discover Financial Services,0.082,COF
"Rockwell Automation, Inc.",0.082,ROK
"Mettler-Toledo International, Inc.",0.081,MTD
"T Rowe Price Group, Inc.",0.079,TROW
First Republic Bank,0.079,FRCB
"American Water Works Co., Inc.",0.078,AWK
"Old Dominion Freight Line, Inc.",0.077,ODFL
"International Flavors & Fragrances, Inc.",0.076,IFF
"Extra Space Storage, Inc. REIT",0.076,EXR
Equity Residential REIT,0.075,EQR
"HP, Inc.",0.075,HPQ
"ONEOK, Inc.",0.075,OKE
"Copart, Inc.",0.075,CPRT
"Walgreens Boots Alliance, Inc.",0.074,WBA
Willis Towers Watson PLC,0.074,WTW
"W.W. Grainger, Inc.",0.074,GWW
DTE Energy Co.,0.073,DTE
State Street Corp. (c),0.073,STT
Halliburton Co.,0.073,HAL
"Corning, Inc.",0.073,GLW
"CBRE Group, Inc. Class A",0.073,CBRE
"Gartner, Inc.",0.073,IT
Fifth Third Bancorp,0.072,FITB
"Zimmer Biomet Holdings, Inc.",0.072,ZBH
"Diamondback Energy, Inc.",0.071,FANG
"D.R. Horton, Inc.",0.071,DHI
Edison International,0.071,EIX
Weyerhaeuser Co. REIT,0.07,WY
Baker Hughes Co.,0.07,BKR
Genuine Parts Co.,0.07,GPC
AmerisourceBergen Corp.,0.07,COR
CDW Corp.,0.07,CDW
"Coterra Energy, Inc.",0.07,CTRA
Aptiv PLC,0.07,APTV
"Ulta Beauty, Inc.",0.069,ULTA
"EPAM Systems, Inc.",0.069,EPAM
"Alexandria Real Estate Equities, Inc. REIT",0.069,ARE
Vulcan Materials Co.,0.069,VMC
Fortive Corp.,0.069,FTV
"Equifax, Inc.",0.069,EFX
Tractor Supply Co.,0.068,TSCO
Ameren Corp.,0.068,AEE
"eBay, Inc.",0.068,EBAY
Entergy Corp.,0.068,ETR
FirstEnergy Corp.,0.067,FE
"Hartford Financial Services Group, Inc.",0.066,HIG
"Martin Marietta Materials, Inc.",0.066,MLM
PG&E Corp.,0.066,PCG
"Invitation Homes, Inc. REIT",0.065,INVH
"Nasdaq, Inc.",0.065,NDAQ
SVB Financial Group,0.065,SIVBQ
Lennar Corp. Class A,0.064,LEN
"Tyson Foods, Inc. Class A",0.064,TSN
"Molina Healthcare, Inc.",0.064,MOH
"CF Industries Holdings, Inc.",0.064,CF
LyondellBasell Industries NV Class A,0.064,LYB
"Raymond James Financial, Inc.",0.064,RJF
"ANSYS, Inc.",0.064,SNPS
PPL Corp.,0.063,PPL
"United Rentals, Inc.",0.063,URI
Regions Financial Corp.,0.063,RF
"Cardinal Health, Inc.",0.062,CAH
Laboratory Corp. of America Holdings,0.061,LH
Southwest Airlines Co.,0.06,LUV
"Quanta Services, Inc.",0.06,PWR
"West Pharmaceutical Services, Inc.",0.06,WST
Duke Realty Corp. REIT,0.06,PLD
"Delta Air Lines, Inc.",0.059,DAL
"Mid-America Apartment Communities, Inc. REIT",0.059,MAA
Northern Trust Corp.,0.059,NTRS
"CenterPoint Energy, Inc.",0.058,CNP
"McCormick & Co., Inc.",0.058,MKC
Kellogg Co.,0.058,KLG
"Ingersoll Rand, Inc.",0.058,IR
"Church & Dwight Co., Inc.",0.057,CHD
"Take-Two Interactive Software, Inc.",0.057,TTWO
"Citizens Financial Group, Inc.",0.056,CFG
"Principal Financial Group, Inc.",0.056,PFG
CMS Energy Corp.,0.056,CMS
Mosaic Co.,0.055,MOS
Dover Corp.,0.055,DOV
"Broadridge Financial Solutions, Inc.",0.055,BR
STERIS PLC,0.055,STE
Waters Corp.,0.054,WAT
"VeriSign, Inc.",0.054,VRSN
"Hologic, Inc.",0.054,HOLX
"Monolithic Power Systems, Inc.",0.054,MPWR
Amcor PLC,0.054,AMCR
"Ventas, Inc. REIT",0.053,VTR
"Paycom Software, Inc.",0.052,PAYC
"Teledyne Technologies, Inc.",0.052,TDY
Clorox Co.,0.052,CLX
"Essex Property Trust, Inc. REIT",0.052,ESS
"Xylem, Inc.",0.052,XYL
"Conagra Brands, Inc.",0.052,CAG
Hewlett Packard Enterprise Co.,0.051,HPE
"Darden Restaurants, Inc.",0.051,DRI
Marathon Oil Corp.,0.051,COP
Ball Corp.,0.05,BALL
"PerkinElmer, Inc.",0.05,RVTY
"Align Technology, Inc.",0.05,ALGN
IDEX Corp.,0.05,IEX
"FactSet Research Systems, Inc.",0.05,FDS
AES Corp.,0.05,AES
EQT Corp.,0.049,EQT
Westinghouse Air Brake Technologies Corp.,0.049,WAB
KeyCorp.,0.049,KEY
JM Smucker Co.,0.049,SJM
"Quest Diagnostics, Inc.",0.048,DGX
"Expeditors International of Washington, Inc.",0.048,EXPD
Cincinnati Financial Corp.,0.047,CINF
Atmos Energy Corp.,0.047,ATO
"Tyler Technologies, Inc.",0.047,TYL
"Brown & Brown, Inc.",0.046,BRO
"Expedia Group, Inc.",0.046,EXPE
"Jacobs Solutions, Inc.",0.046,J
"Skyworks Solutions, Inc.",0.046,SWKS
Zebra Technologies Corp. Class A,0.046,ZBRA
"NetApp, Inc.",0.046,NTAP
Synchrony Financial,0.045,SYF
"Trimble, Inc.",0.045,TRMB
"Evergy, Inc.",0.045,EVRG
W R Berkley Corp.,0.045,WRB
"Match Group, Inc.",0.045,MTCH
Avery Dennison Corp.,0.044,AVY
"Jack Henry & Associates, Inc.",0.044,JKHY
FMC Corp.,0.044,FMC
"FleetCor Technologies, Inc.",0.044,FLT
Hormel Foods Corp.,0.044,HRL
Alliant Energy Corp.,0.044,LNT
"Omnicom Group, Inc.",0.043,OMC
"JB Hunt Transport Services, Inc.",0.043,JBHT
"Akamai Technologies, Inc.",0.043,AKAM
"Catalent, Inc.",0.043,CTLT
"Cooper Cos., Inc.",0.043,COO
"Best Buy Co., Inc.",0.042,BBY
"SolarEdge Technologies, Inc.",0.042,SEDG
Camden Property Trust REIT,0.042,CPT
"Iron Mountain, Inc. REIT",0.042,IRM
Pool Corp.,0.042,POOL
"Citrix Systems, Inc.",0.042,CTXS
"Etsy, Inc.",0.042,ETSY
Incyte Corp.,0.041,INCY
"UDR, Inc. REIT",0.041,UDR
"Cboe Global Markets, Inc.",0.041,CBOE
"Garmin, Ltd.",0.041,GRMN
Las Vegas Sands Corp.,0.041,LVS
"Textron, Inc.",0.041,TXT
"NVR, Inc.",0.041,NVR
LKQ Corp.,0.041,LKQ
"Healthpeak Properties, Inc. REIT",0.041,DOC
"Leidos Holdings, Inc.",0.04,LDOS
"Teradyne, Inc.",0.04,TER
Brown-Forman Corp. Class B,0.04,BF.B
"C.H. Robinson Worldwide, Inc.",0.04,CHRW
International Paper Co.,0.039,IP
"Howmet Aerospace, Inc.",0.039,HWM
"NortonLifeLock, Inc.",0.038,GEN
Nordson Corp.,0.038,NDSN
"Domino's Pizza, Inc.",0.038,DPZ
"Stanley Black & Decker, Inc.",0.038,SWK
Kimco Realty Corp. REIT,0.037,KIM
"Host Hotels & Resorts, Inc. REIT",0.037,HST
APA Corp.,0.037,APA
"Generac Holdings, Inc.",0.037,GNRC
"Lamb Weston Holdings, Inc.",0.037,LW
"ABIOMED, Inc.",0.037,JNJ
"PTC, Inc.",0.036,PTC
Bio-Techne Corp.,0.036,TECH
"Live Nation Entertainment, Inc.",0.036,LYV
"Snap-on, Inc.",0.036,SNA
"CarMax, Inc.",0.035,KMX
Seagate Technology Holdings PLC,0.035,STX
Packaging Corp. of America,0.035,PKG
"Boston Properties, Inc. REIT",0.035,BXP
Masco Corp.,0.035,MAS
"Everest Re Group, Ltd.",0.034,EG
"United Airlines Holdings, Inc.",0.034,UAL
"Viatris, Inc.",0.034,VTRS
"NiSource, Inc.",0.034,NI
Western Digital Corp.,0.034,WDC
"Interpublic Group of Cos., Inc.",0.033,IPG
Nielsen Holdings PLC,0.033,NLSN
"Charles River Laboratories International, Inc.",0.033,CRL
Fox Corp. Class A,0.032,FOX
Loews Corp.,0.032,L
MGM Resorts International,0.032,MGM
"Advance Auto Parts, Inc.",0.032,AAP
Paramount Global Class B,0.032,PSKY
VF Corp.,0.032,VFC
Campbell Soup Co.,0.032,CPB
Signature Bank,0.031,SBNY
"Comerica, Inc.",0.031,CMA
"NRG Energy, Inc.",0.031,NRG
"Teleflex, Inc.",0.031,TFX
"Globe Life, Inc.",0.031,GL
"Henry Schein, Inc.",0.03,HSIC
Molson Coors Beverage Co. Class B,0.03,TAP
Celanese Corp.,0.03,CE
"Bio-Rad Laboratories, Inc. Class A",0.029,BIO
"PulteGroup, Inc.",0.029,PHM
"Huntington Ingalls Industries, Inc.",0.029,HII
Eastman Chemical Co.,0.029,EMN
"F5, Inc.",0.029,FFIV
"Hasbro, Inc.",0.029,HAS
"Ceridian HCM Holding, Inc.",0.028,DAY
"Qorvo, Inc.",0.028,QRVO
"Royal Caribbean Cruises, Ltd.",0.028,RCL
"Robert Half International, Inc.",0.028,RHI
"Juniper Networks, Inc.",0.028,HPE
"MarketAxess Holdings, Inc.",0.028,MKTX
Regency Centers Corp. REIT,0.027,REG
Westrock Co.,0.027,WRK
Allegion PLC,0.026,ALLE
"Bath & Body Works, Inc.",0.026,BBWI
"Assurant, Inc.",0.026,AIZ
"American Airlines Group, Inc.",0.026,AAL
"Rollins, Inc.",0.025,ROL
Zions Bancorp NA,0.025,ZION
Whirlpool Corp.,0.025,WHR
"BorgWarner, Inc.",0.025,BWA
"Tapestry, Inc.",0.025,TPR
Pinnacle West Capital Corp.,0.024,PNW
"Fortune Brands Home & Security, Inc.",0.023,FBIN
"Caesars Entertainment, Inc.",0.023,CZR
Carnival Corp.,0.023,CCL
Lincoln National Corp.,0.023,LNC
Pentair PLC,0.022,PNR
"Lumen Technologies, Inc.",0.022,LUMN
"Wynn Resorts, Ltd.",0.022,WYNN
Sealed Air Corp.,0.022,SEE
A.O. Smith Corp.,0.021,AOS
Federal Realty Investment Trust REIT,0.021,FRT
"Invesco, Ltd.",0.021,IVZ
"DENTSPLY SIRONA, Inc.",0.02,XRAY
Organon & Co.,0.02,OGN
"Universal Health Services, Inc. Class B",0.02,UHS
News Corp. Class A,0.02,NWS
"Franklin Resources, Inc.",0.019,BEN
DXC Technology Co.,0.019,DXC
"Newell Brands, Inc.",0.017,NWL
"Alaska Air Group, Inc.",0.016,ALK
"Norwegian Cruise Line Holdings, Ltd.",0.016,NCLH
"Mohawk Industries, Inc.",0.016,MHK
"DaVita, Inc.",0.015,DVA
Fox Corp. Class B,0.014,FOX
Ralph Lauren Corp.,0.013,RL
Vornado Realty Trust REIT,0.012,VNO
DISH Network Corp. Class A,0.011,SATS
News Corp. Class B,0.006,NWS
